.id,.index,.observed
subj_175,50,89
subj_175,51,298
subj_175,52,127
subj_175,53,162
subj_175,54,200
subj_175,55,307
subj_175,56,153
subj_175,57,222
subj_175,58,95
subj_175,59,168
subj_175,60,510
subj_175,61,704
subj_175,62,352
subj_175,63,507
subj_175,64,580
subj_175,65,340
subj_175,66,293
subj_175,67,612
subj_175,68,693
subj_175,69,576
subj_175,70,138
subj_175,71,482
subj_175,72,589
subj_175,73,704
subj_175,74,628
subj_175,75,519
subj_175,76,0
subj_175,77,588
subj_175,78,576
subj_175,79,900
subj_175,80,773
subj_175,81,796
subj_175,82,727
subj_175,83,464
subj_175,84,650
subj_175,85,570
subj_175,86,608
subj_175,87,602
subj_175,88,817
subj_175,89,711
subj_175,90,518
subj_175,91,362
subj_175,92,415
subj_175,93,197
subj_175,94,334
subj_175,95,510
subj_175,96,904
subj_175,97,599
subj_175,98,562
subj_175,99,520
subj_175,100,678
subj_175,101,613
subj_175,102,447
subj_175,103,790
subj_175,104,799
subj_175,105,772
subj_175,106,540
subj_175,107,898
subj_175,108,760
subj_175,109,683
subj_175,110,1018
subj_175,111,945
subj_175,112,1132
subj_175,113,755
subj_175,114,1014
subj_175,115,650
subj_175,116,537
subj_175,117,311
subj_175,118,754
subj_175,119,827
subj_175,120,732
subj_175,121,466
subj_175,122,383
subj_175,123,817
subj_175,124,522
subj_175,125,509
subj_175,126,584
subj_175,127,689
subj_175,128,624
subj_175,129,605
subj_175,130,566
subj_175,131,607
subj_175,132,716
subj_175,133,780
subj_175,134,549
subj_175,135,440
subj_175,136,526
subj_175,137,392
subj_175,138,495
subj_175,139,568
subj_175,140,475
subj_175,141,416
subj_175,142,448
subj_175,143,506
subj_175,144,385
subj_176,1,83
subj_176,2,152
subj_176,3,61
subj_176,4,48
subj_176,5,0
subj_176,6,0
subj_176,7,0
subj_176,8,0
subj_176,9,0
subj_176,10,0
subj_176,11,0
subj_176,12,0
subj_176,13,0
subj_176,14,0
subj_176,15,10
subj_176,16,1
subj_176,17,39
subj_176,18,44
subj_176,19,65
subj_176,20,29
subj_176,21,0
subj_176,22,41
subj_176,23,0
subj_176,24,25
subj_176,25,45
subj_176,26,56
subj_176,27,84
subj_176,28,56
subj_176,29,90
subj_176,30,63
subj_176,31,23
subj_176,32,19
subj_176,33,0
subj_176,34,0
subj_176,35,0
subj_176,36,23
subj_176,37,0
subj_176,38,24
subj_176,39,0
subj_176,40,0
subj_176,41,0
subj_176,42,0
subj_176,43,0
subj_176,44,0
subj_176,45,131
subj_176,46,203
subj_176,47,134
subj_176,48,27
subj_176,49,0
subj_176,50,277
subj_176,51,318
subj_176,52,473
subj_176,53,368
subj_176,54,656
subj_176,55,696
subj_176,56,611
subj_176,57,701
subj_176,58,629
subj_176,59,759
subj_176,60,794
subj_176,61,910
subj_176,62,870
subj_176,63,713
subj_176,64,857
subj_176,65,875
subj_176,66,914
subj_176,67,884
subj_176,68,1309
subj_176,69,1050
subj_176,70,1271
subj_176,71,1203
subj_176,72,1194
subj_176,73,654
subj_176,74,559
subj_176,75,1073
subj_176,76,1026
subj_176,77,1026
subj_176,78,825
subj_176,79,774
subj_176,80,876
subj_176,81,1010
subj_176,82,930
subj_176,83,807
subj_176,84,1133
subj_176,85,860
subj_176,86,1146
subj_176,87,788
subj_176,88,962
subj_176,89,835
subj_176,90,642
subj_176,91,820
subj_176,92,1197
subj_176,93,1218
subj_176,94,1156
subj_176,95,827
subj_176,96,795
subj_176,97,954
subj_176,98,835
subj_176,99,859
subj_176,100,1136
subj_176,101,793
subj_176,102,998
subj_176,103,862
subj_176,104,796
subj_176,105,549
subj_176,106,835
subj_176,107,427
subj_176,108,451
subj_176,109,580
subj_176,110,426
subj_176,111,671
subj_176,112,959
subj_176,113,1298
subj_176,114,1095
subj_176,115,1107
subj_176,116,1271
subj_176,117,1027
subj_176,118,827
subj_176,119,1208
subj_176,120,1393
subj_176,121,1408
subj_176,122,1153
subj_176,123,1028
subj_176,124,1214
subj_176,125,1430
subj_176,126,1349
subj_176,127,1277
subj_176,128,1360
subj_176,129,1148
subj_176,130,1228
subj_176,131,1098
subj_176,132,1003
subj_176,133,968
subj_176,134,920
subj_176,135,708
subj_176,136,644
subj_176,137,538
subj_176,138,390
subj_176,139,353
subj_176,140,226
subj_176,141,152
subj_176,142,58
subj_176,143,112
subj_176,144,0
subj_177,1,349
subj_177,2,412
subj_177,3,367
subj_177,4,298
subj_177,5,288
subj_177,6,378
subj_177,7,320
subj_177,8,318
subj_177,9,418
subj_177,10,365
subj_177,11,358
subj_177,12,238
subj_177,13,199
subj_177,14,276
subj_177,15,201
subj_177,16,124
subj_177,17,67
subj_177,18,58
subj_177,19,77
subj_177,20,52
subj_177,21,57
subj_177,22,68
subj_177,23,62
subj_177,24,58
subj_177,25,42
subj_177,26,65
subj_177,27,58
subj_177,28,55
subj_177,29,63
subj_177,30,72
subj_177,31,63
subj_177,32,30
subj_177,33,40
subj_177,34,52
subj_177,35,86
subj_177,36,82
subj_177,37,62
subj_177,38,51
subj_177,39,0
subj_177,40,0
subj_177,41,0
subj_177,42,0
subj_177,43,0
subj_177,44,0
subj_177,45,50
subj_177,46,50
subj_177,47,0
subj_177,48,0
subj_177,49,0
subj_177,50,0
subj_177,51,0
subj_177,52,0
subj_177,53,0
subj_177,54,0
subj_177,55,0
subj_177,56,44
subj_177,57,42
subj_177,58,86
subj_177,59,0
subj_177,60,236
subj_177,61,224
subj_177,62,253
subj_177,63,0
subj_177,64,13
subj_177,65,214
subj_177,66,198
subj_177,67,485
subj_177,68,434
subj_177,69,247
subj_177,70,49
subj_177,71,344
subj_177,72,529
subj_177,73,866
subj_177,74,662
subj_177,75,664
subj_177,76,776
subj_177,77,808
subj_177,78,747
subj_177,79,694
subj_177,80,770
subj_177,81,912
subj_177,82,1068
subj_177,83,1046
subj_177,84,571
subj_177,85,368
subj_177,86,506
subj_177,87,298
subj_177,88,170
subj_177,89,394
subj_177,90,326
subj_177,91,206
subj_177,92,40
subj_177,93,8
subj_177,94,107
subj_177,95,361
subj_177,96,180
subj_177,97,288
subj_177,98,239
subj_177,99,58
subj_177,100,0
subj_177,101,340
subj_177,102,449
subj_177,103,494
subj_177,104,579
subj_177,105,630
subj_177,106,683
subj_177,107,498
subj_177,108,947
subj_177,109,627
subj_177,110,771
subj_177,111,980
subj_177,112,735
subj_177,113,649
subj_177,114,648
subj_177,115,660
subj_177,116,817
subj_177,117,642
subj_177,118,657
subj_177,119,645
subj_177,120,640
subj_177,121,234
subj_177,122,871
subj_177,123,736
subj_177,124,604
subj_177,125,648
subj_177,126,1021
subj_177,127,887
subj_177,128,762
subj_177,129,662
subj_177,130,612
subj_177,131,524
subj_177,132,613
subj_177,133,856
subj_177,134,606
subj_177,135,743
subj_177,136,828
subj_177,137,885
subj_177,138,717
subj_177,139,702
subj_177,140,459
subj_177,141,478
subj_177,142,509
subj_177,143,437
subj_177,144,486
subj_178,1,199
subj_178,2,182
subj_178,3,90
subj_178,4,176
subj_178,5,242
subj_178,6,237
subj_178,7,233
subj_178,8,166
subj_178,9,76
subj_178,10,57
subj_178,11,172
subj_178,12,274
subj_178,13,218
subj_178,14,160
subj_178,15,182
subj_178,16,208
subj_178,17,141
subj_178,18,119
subj_178,19,111
subj_178,20,105
subj_178,21,121
subj_178,22,102
subj_178,23,102
subj_178,24,93
subj_178,25,11
subj_178,26,50
subj_178,27,60
subj_178,28,34
subj_178,29,60
subj_178,30,98
subj_178,31,78
subj_178,32,41
subj_178,33,73
subj_178,34,64
subj_178,35,39
subj_178,36,120
subj_178,37,136
subj_178,38,96
subj_178,39,103
subj_178,40,110
subj_178,41,124
subj_178,42,294
subj_178,43,307
subj_178,44,377
subj_178,45,155
subj_178,46,137
subj_178,47,241
subj_178,48,148
subj_178,49,85
subj_178,50,154
subj_178,51,192
subj_178,52,183
subj_178,53,215
subj_178,54,219
subj_178,55,555
subj_178,56,559
subj_178,57,598
subj_178,58,451
subj_178,59,693
subj_178,60,645
subj_178,61,357
subj_178,62,384
subj_178,63,411
subj_178,64,697
subj_178,65,659
subj_178,66,589
subj_178,67,337
subj_178,68,192
subj_178,69,659
subj_178,70,520
subj_178,71,376
subj_178,72,499
subj_178,73,518
subj_178,74,396
subj_178,75,836
subj_178,76,649
subj_178,77,753
subj_178,78,735
subj_178,79,721
subj_178,80,528
subj_178,81,603
subj_178,82,703
subj_178,83,702
subj_178,84,582
subj_178,85,299
subj_178,86,551
subj_178,87,308
subj_178,88,277
subj_178,89,467
subj_178,90,69
subj_178,91,778
subj_178,92,413
subj_178,93,441
subj_178,94,359
subj_178,95,238
subj_178,96,248
subj_178,97,577
subj_178,98,291
subj_178,99,335
subj_178,100,377
subj_178,101,304
subj_178,102,178
subj_178,103,112
subj_178,104,344
subj_178,105,347
subj_178,106,384
subj_178,107,770
subj_178,108,425
subj_178,109,372
subj_178,110,527
subj_178,111,599
subj_178,112,586
subj_178,113,944
subj_178,114,777
subj_178,115,500
subj_178,116,782
subj_178,117,297
subj_178,118,193
subj_178,119,383
subj_178,120,566
subj_178,121,672
subj_178,122,573
subj_178,123,497
subj_178,124,126
subj_178,125,0
subj_178,126,497
subj_178,127,293
subj_178,128,220
subj_178,129,107
subj_178,130,0
subj_178,131,179
subj_178,132,334
subj_178,133,329
subj_178,134,494
subj_178,135,603
subj_178,136,285
subj_178,137,395
subj_178,138,453
subj_178,139,344
subj_178,140,172
subj_178,141,129
subj_178,142,130
subj_178,143,200
subj_178,144,54
subj_179,1,238
subj_179,2,113
subj_179,3,7
subj_179,4,19
subj_179,5,0
subj_179,6,0
subj_179,7,0
subj_179,8,0
subj_179,9,0
subj_179,10,0
subj_179,11,0
subj_179,12,0
subj_179,13,0
subj_179,14,0
subj_179,15,80
subj_179,16,70
subj_179,17,51
subj_179,18,0
subj_179,19,0
subj_179,20,33
subj_179,21,0
subj_179,22,0
subj_179,23,0
subj_179,24,8
subj_179,25,10
subj_179,26,22
subj_179,27,43
subj_179,28,23
subj_179,29,2
subj_179,30,3
subj_179,31,0
subj_179,32,1
subj_179,33,0
subj_179,34,25
subj_179,35,0
subj_179,36,30
subj_179,37,4
subj_179,38,0
subj_179,39,79
subj_179,40,78
subj_179,41,162
subj_179,42,126
subj_179,43,303
subj_179,44,312
subj_179,45,383
subj_179,46,279
subj_179,47,133
subj_179,48,75
subj_179,49,242
subj_179,50,202
subj_179,51,208
subj_179,52,147
subj_179,53,52
subj_179,54,226
subj_179,55,264
subj_179,56,277
subj_179,57,98
subj_179,58,29
subj_179,59,173
subj_179,60,222
subj_179,61,247
subj_179,62,213
subj_179,63,372
subj_179,64,352
subj_179,65,226
subj_179,66,439
subj_179,67,579
subj_179,68,714
subj_179,69,446
subj_179,70,176
subj_179,71,155
subj_179,72,476
subj_179,73,356
subj_179,74,466
subj_179,75,608
subj_179,76,680
subj_179,77,618
subj_179,78,667
subj_179,79,598
subj_179,80,720
subj_179,81,536
subj_179,82,567
subj_179,83,705
subj_179,84,456
subj_179,85,442
subj_179,86,540
subj_179,87,771
subj_179,88,232
subj_179,89,241
subj_179,90,168
subj_179,91,438
subj_179,92,642
subj_179,93,636
subj_179,94,524
subj_179,95,691
subj_179,96,682
subj_179,97,703
subj_179,98,609
subj_179,99,574
subj_179,100,527
subj_179,101,453
subj_179,102,524
subj_179,103,672
subj_179,104,669
subj_179,105,496
subj_179,106,697
subj_179,107,426
subj_179,108,473
subj_179,109,519
subj_179,110,347
subj_179,111,223
subj_179,112,214
subj_179,113,591
subj_179,114,666
subj_179,115,955
subj_179,116,785
subj_179,117,892
subj_179,118,800
subj_179,119,583
subj_179,120,506
subj_179,121,696
subj_179,122,533
subj_179,123,730
subj_179,124,586
subj_179,125,587
subj_179,126,435
subj_179,127,350
subj_179,128,573
subj_179,129,186
subj_179,130,104
subj_179,131,55
subj_179,132,0
subj_179,133,75
subj_179,134,291
subj_179,135,402
subj_179,136,472
subj_179,137,487
subj_179,138,566
subj_179,139,524
subj_179,140,373
subj_179,141,337
subj_179,142,247
subj_179,143,227
subj_179,144,317
subj_180,1,0
subj_180,2,0
subj_180,3,0
subj_180,4,0
subj_180,5,90
subj_180,6,138
subj_180,7,74
subj_180,8,124
subj_180,9,25
subj_180,10,24
subj_180,11,0
subj_180,12,7
subj_180,13,0
subj_180,14,17
subj_180,15,0
subj_180,16,0
subj_180,17,57
subj_180,18,26
subj_180,19,42
subj_180,20,63
subj_180,21,93
subj_180,22,70
subj_180,23,44
subj_180,24,53
subj_180,25,33
subj_180,26,25
subj_180,27,17
subj_180,28,92
subj_180,29,59
subj_180,30,32
subj_180,31,37
subj_180,32,13
subj_180,33,5
subj_180,34,1
subj_180,35,0
subj_180,36,27
subj_180,37,19
subj_180,38,38
subj_180,39,90
subj_180,40,161
subj_180,41,189
subj_180,42,66
subj_180,43,57
subj_180,44,0
subj_180,45,39
subj_180,46,18
subj_180,47,301
subj_180,48,323
subj_180,49,251
subj_180,50,222
subj_180,51,345
subj_180,52,745
subj_180,53,527
subj_180,54,339
subj_180,55,319
subj_180,56,403
subj_180,57,689
subj_180,58,702
subj_180,59,536
subj_180,60,505
subj_180,61,743
subj_180,62,632
subj_180,63,615
subj_180,64,273
subj_180,65,13
subj_180,66,278
subj_180,67,226
subj_180,68,302
subj_180,69,248
subj_180,70,702
subj_180,71,540
subj_180,72,802
subj_180,73,666
subj_180,74,766
subj_180,75,717
subj_180,76,668
subj_180,77,688
subj_180,78,588
subj_180,79,401
subj_180,80,569
subj_180,81,271
subj_180,82,312
subj_180,83,595
subj_180,84,355
subj_180,85,240
subj_180,86,200
subj_180,87,378
subj_180,88,484
subj_180,89,489
subj_180,90,629
subj_180,91,690
subj_180,92,919
subj_180,93,660
subj_180,94,725
subj_180,95,800
subj_180,96,531
subj_180,97,612
subj_180,98,370
subj_180,99,377
subj_180,100,498
subj_180,101,320
subj_180,102,377
subj_180,103,407
subj_180,104,441
subj_180,105,582
subj_180,106,319
subj_180,107,124
subj_180,108,0
subj_180,109,16
subj_180,110,155
subj_180,111,521
subj_180,112,549
subj_180,113,494
subj_180,114,438
subj_180,115,290
subj_180,116,429
subj_180,117,336
subj_180,118,229
subj_180,119,184
subj_180,120,123
subj_180,121,352
subj_180,122,304
subj_180,123,315
subj_180,124,188
subj_180,125,406
subj_180,126,614
subj_180,127,251
subj_180,128,182
subj_180,129,223
subj_180,130,157
subj_180,131,348
subj_180,132,337
subj_180,133,8
subj_180,134,0
subj_180,135,0
subj_180,136,0
subj_180,137,0
subj_180,138,0
subj_180,139,0
subj_180,140,0
subj_180,141,0
subj_180,142,0
subj_180,143,0
subj_180,144,0
subj_181,1,244
subj_181,2,214
subj_181,3,74
subj_181,4,90
subj_181,5,87
subj_181,6,33
subj_181,7,0
subj_181,8,69
subj_181,9,108
subj_181,10,48
subj_181,11,88
subj_181,12,99
subj_181,13,71
subj_181,14,24
subj_181,15,31
subj_181,16,32
subj_181,17,10
subj_181,18,13
subj_181,19,0
subj_181,20,0
subj_181,21,0
subj_181,22,21
subj_181,23,23
subj_181,24,19
subj_181,25,20
subj_181,26,57
subj_181,27,24
subj_181,28,35
subj_181,29,10
subj_181,30,38
subj_181,31,52
subj_181,32,0
subj_181,33,44
subj_181,34,83
subj_181,35,114
subj_181,36,78
subj_181,37,22
subj_181,38,27
subj_181,39,12
subj_181,40,38
subj_181,41,57
subj_181,42,121
subj_181,43,30
subj_181,44,58
subj_181,45,37
subj_181,46,0
subj_181,47,0
subj_181,48,0
subj_181,49,0
subj_181,50,77
subj_181,51,134
subj_181,52,159
subj_181,53,247
subj_181,54,309
subj_181,55,375
subj_181,56,425
subj_181,57,398
subj_181,58,599
subj_181,59,412
subj_181,60,572
subj_181,61,613
subj_181,62,308
subj_181,63,626
subj_181,64,173
subj_181,65,292
subj_181,66,337
subj_181,67,401
subj_181,68,671
subj_181,69,484
subj_181,70,517
subj_181,71,607
subj_181,72,616
subj_181,73,646
subj_181,74,578
subj_181,75,695
subj_181,76,486
subj_181,77,516
subj_181,78,190
subj_181,79,404
subj_181,80,351
subj_181,81,168
subj_181,82,306
subj_181,83,248
subj_181,84,176
subj_181,85,418
subj_181,86,496
subj_181,87,274
subj_181,88,148
subj_181,89,56
subj_181,90,128
subj_181,91,281
subj_181,92,490
subj_181,93,568
subj_181,94,346
subj_181,95,494
subj_181,96,471
subj_181,97,692
subj_181,98,568
subj_181,99,227
subj_181,100,279
subj_181,101,0
subj_181,102,351
subj_181,103,241
subj_181,104,325
subj_181,105,322
subj_181,106,594
subj_181,107,488
subj_181,108,554
subj_181,109,209
subj_181,110,475
subj_181,111,473
subj_181,112,322
subj_181,113,673
subj_181,114,977
subj_181,115,911
subj_181,116,805
subj_181,117,638
subj_181,118,331
subj_181,119,463
subj_181,120,577
subj_181,121,537
subj_181,122,515
subj_181,123,799
subj_181,124,565
subj_181,125,844
subj_181,126,680
subj_181,127,480
subj_181,128,768
subj_181,129,554
subj_181,130,439
subj_181,131,153
subj_181,132,436
subj_181,133,516
subj_181,134,548
subj_181,135,582
subj_181,136,628
subj_181,137,649
subj_181,138,531
subj_181,139,678
subj_181,140,663
subj_181,141,786
subj_181,142,577
subj_181,143,582
subj_181,144,537
subj_182,1,105
subj_182,2,245
subj_182,3,170
subj_182,4,124
subj_182,5,168
subj_182,6,29
subj_182,7,104
subj_182,8,0
subj_182,9,26
subj_182,10,117
subj_182,11,97
subj_182,12,64
subj_182,13,76
subj_182,14,140
subj_182,15,35
subj_182,16,105
subj_182,17,90
subj_182,18,59
subj_182,19,96
subj_182,20,90
subj_182,21,90
subj_182,22,124
subj_182,23,87
subj_182,24,50
subj_182,25,30
subj_182,26,11
subj_182,27,52
subj_182,28,47
subj_182,29,46
subj_182,30,31
subj_182,31,111
subj_182,32,60
subj_182,33,102
subj_182,34,109
subj_182,35,134
subj_182,36,121
subj_182,37,79
subj_182,38,85
subj_182,39,115
subj_182,40,116
subj_182,41,182
subj_182,42,197
subj_182,43,255
subj_182,44,354
subj_182,45,476
subj_182,46,550
subj_182,47,705
subj_182,48,556
subj_182,49,495
subj_182,50,655
subj_182,51,685
subj_182,52,354
subj_182,53,528
subj_182,54,811
subj_182,55,753
subj_182,56,746
subj_182,57,749
subj_182,58,676
subj_182,59,800
subj_182,60,878
subj_182,61,740
subj_182,62,736
subj_182,63,680
subj_182,64,682
subj_182,65,596
subj_182,66,893
subj_182,67,669
subj_182,68,805
subj_182,69,663
subj_182,70,689
subj_182,71,894
subj_182,72,572
subj_182,73,795
subj_182,74,878
subj_182,75,1024
subj_182,76,771
subj_182,77,1054
subj_182,78,1182
subj_182,79,1173
subj_182,80,1235
subj_182,81,1147
subj_182,82,893
subj_182,83,788
subj_182,84,820
subj_182,85,864
subj_182,86,950
subj_182,87,1338
subj_182,88,1100
subj_182,89,1015
subj_182,90,729
subj_182,91,714
subj_182,92,806
subj_182,93,897
subj_182,94,821
subj_182,95,884
subj_182,96,1128
subj_182,97,1270
subj_182,98,1213
subj_182,99,1007
subj_182,100,698
subj_182,101,1165
subj_182,102,1119
subj_182,103,649
subj_182,104,787
subj_182,105,760
subj_182,106,766
subj_182,107,501
subj_182,108,833
subj_182,109,836
subj_182,110,1283
subj_182,111,1010
subj_182,112,1136
subj_182,113,946
subj_182,114,942
subj_182,115,832
subj_182,116,729
subj_182,117,825
subj_182,118,942
subj_182,119,621
subj_182,120,883
subj_182,121,1050
subj_182,122,1002
subj_182,123,1008
subj_182,124,592
subj_182,125,1053
subj_182,126,418
subj_182,127,502
subj_182,128,778
subj_182,129,529
subj_182,130,393
subj_182,131,554
subj_182,132,513
subj_182,133,671
subj_182,134,714
subj_182,135,660
subj_182,136,511
subj_182,137,746
subj_182,138,726
subj_182,139,441
subj_182,140,190
subj_182,141,330
subj_182,142,444
subj_182,143,398
subj_182,144,278
subj_183,1,189
subj_183,2,197
subj_183,3,118
subj_183,4,112
subj_183,5,91
subj_183,6,88
subj_183,7,181
subj_183,8,178
subj_183,9,66
subj_183,10,108
subj_183,11,158
subj_183,12,132
subj_183,13,88
subj_183,14,84
subj_183,15,79
subj_183,16,58
subj_183,17,51
subj_183,18,0
subj_183,19,14
subj_183,20,18
subj_183,21,18
subj_183,22,8
subj_183,23,0
subj_183,24,31
subj_183,25,41
subj_183,26,36
subj_183,27,42
subj_183,28,49
subj_183,29,59
subj_183,30,64
subj_183,31,67
subj_183,32,103
subj_183,33,78
subj_183,34,12
subj_183,35,2
subj_183,36,40
subj_183,37,67
subj_183,38,107
subj_183,39,140
subj_183,40,170
subj_183,41,252
subj_183,42,277
subj_183,43,324
subj_183,44,562
subj_183,45,537
subj_183,46,842
subj_183,47,654
subj_183,48,594
subj_183,49,546
subj_183,50,884
subj_183,51,968
subj_183,52,676
subj_183,53,626
subj_183,54,578
subj_183,55,541
subj_183,56,428
subj_183,57,398
subj_183,58,248
subj_183,59,247
subj_183,60,264
subj_183,61,478
subj_183,62,450
subj_183,63,571
subj_183,64,589
subj_183,65,282
subj_183,66,340
subj_183,67,445
subj_183,68,411
subj_183,69,508
subj_183,70,611
subj_183,71,642
subj_183,72,497
subj_183,73,240
subj_183,74,429
subj_183,75,289
subj_183,76,539
subj_183,77,365
subj_183,78,601
subj_183,79,826
subj_183,80,855
subj_183,81,938
subj_183,82,1014
subj_183,83,1161
subj_183,84,1221
subj_183,85,1174
subj_183,86,1160
subj_183,87,1472
subj_183,88,1189
subj_183,89,1170
subj_183,90,1099
subj_183,91,1142
subj_183,92,963
subj_183,93,819
subj_183,94,714
subj_183,95,609
subj_183,96,826
subj_183,97,1140
subj_183,98,869
subj_183,99,869
subj_183,100,1183
subj_183,101,1205
subj_183,102,1030
subj_183,103,1384
subj_183,104,1103
subj_183,105,1110
subj_183,106,1342
subj_183,107,877
subj_183,108,895
subj_183,109,1088
subj_183,110,1275
subj_183,111,1057
subj_183,112,1241
subj_183,113,1341
subj_183,114,1345
subj_183,115,1073
subj_183,116,867
subj_183,117,925
subj_183,118,888
subj_183,119,667
subj_183,120,789
subj_183,121,673
subj_183,122,426
subj_183,123,508
subj_183,124,386
subj_183,125,258
subj_183,126,373
subj_183,127,533
subj_183,128,96
subj_183,129,291
subj_183,130,184
subj_183,131,192
subj_183,132,114
subj_183,133,96
subj_183,134,449
subj_183,135,287
subj_183,136,183
subj_183,137,93
subj_183,138,90
subj_183,139,151
subj_183,140,172
subj_183,141,253
subj_183,142,200
subj_183,143,199
subj_183,144,213
subj_184,1,271
subj_184,2,310
subj_184,3,283
subj_184,4,316
subj_184,5,350
subj_184,6,363
subj_184,7,269
subj_184,8,354
subj_184,9,402
subj_184,10,376
subj_184,11,383
subj_184,12,305
subj_184,13,292
subj_184,14,306
subj_184,15,293
subj_184,16,221
subj_184,17,154
subj_184,18,143
subj_184,19,100
subj_184,20,61
subj_184,21,86
subj_184,22,64
subj_184,23,49
subj_184,24,43
subj_184,25,50
subj_184,26,36
subj_184,27,43
subj_184,28,16
subj_184,29,40
subj_184,30,54
subj_184,31,83
subj_184,32,38
subj_184,33,34
subj_184,34,20
subj_184,35,16
subj_184,36,79
subj_184,37,70
subj_184,38,42
subj_184,39,92
subj_184,40,66
subj_184,41,47
subj_184,42,19
subj_184,43,104
subj_184,44,120
subj_184,45,156
subj_184,46,0
subj_184,47,0
subj_184,48,0
subj_184,49,20
subj_184,50,122
subj_184,51,184
subj_184,52,120
subj_184,53,65
subj_184,54,11
subj_184,55,0
subj_184,56,0
subj_184,57,0
subj_184,58,0
subj_184,59,0
subj_184,60,0
subj_184,61,13
subj_184,62,16
subj_184,63,0
subj_184,64,0
subj_184,65,0
subj_184,66,283
subj_184,67,294
subj_184,68,209
subj_184,69,273
subj_184,70,579
subj_184,71,430
subj_184,72,475
subj_184,73,368
subj_184,74,428
subj_184,75,709
subj_184,76,663
subj_184,77,609
subj_184,78,322
subj_184,79,576
subj_184,80,770
subj_184,81,607
subj_184,82,623
subj_184,83,934
subj_184,84,867
subj_184,85,852
subj_184,86,1192
subj_184,87,807
subj_184,88,754
subj_184,89,857
subj_184,90,730
subj_184,91,446
subj_184,92,407
subj_184,93,291
subj_184,94,372
subj_184,95,480
subj_184,96,622
subj_184,97,503
subj_184,98,586
subj_184,99,735
subj_184,100,779
subj_184,101,596
subj_184,102,836
subj_184,103,817
subj_184,104,637
subj_184,105,524
subj_184,106,529
subj_184,107,687
subj_184,108,932
subj_184,109,578
subj_184,110,694
subj_184,111,704
subj_184,112,615
subj_184,113,557
subj_184,114,394
subj_184,115,187
subj_184,116,495
subj_184,117,332
subj_184,118,418
subj_184,119,429
subj_184,120,447
subj_184,121,264
subj_184,122,316
subj_184,123,289
subj_184,124,366
subj_184,125,198
subj_184,126,261
subj_184,127,703
subj_184,128,550
subj_184,129,636
subj_184,130,607
subj_184,131,465
subj_184,132,570
subj_184,133,437
subj_184,134,410
subj_184,135,462
subj_184,136,387
subj_184,137,376
subj_184,138,301
subj_184,139,346
subj_184,140,240
subj_184,141,213
subj_184,142,398
subj_184,143,441
subj_184,144,377
subj_185,1,40
subj_185,2,38
subj_185,3,40
subj_185,4,36
subj_185,5,78
subj_185,6,128
subj_185,7,266
subj_185,8,253
subj_185,9,227
subj_185,10,221
subj_185,11,183
subj_185,12,174
subj_185,13,119
subj_185,14,152
subj_185,15,145
subj_185,16,100
subj_185,17,79
subj_185,18,72
subj_185,19,45
subj_185,20,51
subj_185,21,31
subj_185,22,1
subj_185,23,13
subj_185,24,3
subj_185,25,29
subj_185,26,0
subj_185,27,0
subj_185,28,0
subj_185,29,34
subj_185,30,39
subj_185,31,19
subj_185,32,1
subj_185,33,0
subj_185,34,0
subj_185,35,0
subj_185,36,0
subj_185,37,28
subj_185,38,65
subj_185,39,83
subj_185,40,130
subj_185,41,96
subj_185,42,68
subj_185,43,123
subj_185,44,221
subj_185,45,235
subj_185,46,471
subj_185,47,477
subj_185,48,510
subj_185,49,446
subj_185,50,564
subj_185,51,697
subj_185,52,590
subj_185,53,386
subj_185,54,324
subj_185,55,355
subj_185,56,31
subj_185,57,171
subj_185,58,314
subj_185,59,241
subj_185,60,120
subj_185,61,434
subj_185,62,624
subj_185,63,111
subj_185,64,212
subj_185,65,632
subj_185,66,727
subj_185,67,760
subj_185,68,847
subj_185,69,763
subj_185,70,915
subj_185,71,1019
subj_185,72,1103
subj_185,73,929
subj_185,74,792
subj_185,75,948
subj_185,76,933
subj_185,77,1046
subj_185,78,942
subj_185,79,1329
subj_185,80,1089
subj_185,81,1224
subj_185,82,1180
subj_185,83,935
subj_185,84,1010
subj_185,85,776
subj_185,86,925
subj_185,87,1098
subj_185,88,1103
subj_185,89,1008
subj_185,90,971
subj_185,91,776
subj_185,92,1004
subj_185,93,859
subj_185,94,558
subj_185,95,494
subj_185,96,484
subj_185,97,873
subj_185,98,604
subj_185,99,605
subj_185,100,676
subj_185,101,798
subj_185,102,662
subj_185,103,909
subj_185,104,869
subj_185,105,728
subj_185,106,747
subj_185,107,720
subj_185,108,767
subj_185,109,1060
subj_185,110,1287
subj_185,111,1135
subj_185,112,1337
subj_185,113,1062
subj_185,114,1182
subj_185,115,1074
subj_185,116,1301
subj_185,117,1138
subj_185,118,950
subj_185,119,1131
subj_185,120,1385
subj_185,121,1208
subj_185,122,1293
subj_185,123,1387
subj_185,124,1164
subj_185,125,1225
subj_185,126,1366
subj_185,127,1017
subj_185,128,1096
subj_185,129,1097
subj_185,130,1025
subj_185,131,976
subj_185,132,898
subj_185,133,616
subj_185,134,921
subj_185,135,1080
subj_185,136,1056
subj_185,137,890
subj_185,138,837
subj_185,139,706
subj_185,140,411
subj_185,141,312
subj_185,142,477
subj_185,143,404
subj_185,144,236
subj_186,1,10
subj_186,2,98
subj_186,3,0
subj_186,4,10
subj_186,5,12
